,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,GEOID
98,"Census Tract 2303, Baltimore city, Maryland",3.7,74.7,29.8,0.0,0.0,50.0,2.9,1.0,67.5,0.0,93.3,9.9,32.4,1.0,73.0,5.9,3.5,9.6,21.8,0.0,1.4,4.1,16.3,10.5,10.3,1.0,0.4,8.1,87.6,87.6,0.9,1.6,23.1,0.0,95.3,9.8,0.0,31.6,11.5,8.4,11.4,45.3,2.09,14.1,8.4,2.1,7.6,6.0,0.0,0.9,8.0,0.7,0.5,87.7,low,177.25094757411347,128.54946446883244,144.93122130250424,130.27858687300085,168.6637618010167,46.32650073206442,100.0,75.95907928388745,69.46645457653823,510,230300,24,521,24510230300
99,"Census Tract 2502.07, Baltimore city, Maryland",31.1,40.9,4.9,0.0,44.4,0.0,7.8,9.9,89.7,2.4,89.1,8.8,1.2,10.6,24.2,25.8,10.1,4.2,13.1,0.0,13.5,18.5,4.2,2.9,24.8,6.9,31.0,5.0,41.2,41.2,8.5,22.6,16.3,47.4,87.6,0.0,0.7,2.0,0.0,0.9,2.8,18.4,3.75,2.4,21.9,58.0,10.7,4.7,0.0,9.7,14.4,1.0,0.6,10.4,low,80.8796852750086,82.66814679194131,91.31849841740052,76.12873251014098,88.87073347857662,74.71807385716609,100.0,111.56489769820972,113.32451276257295,510,250207,24,117,24510250207
100,"Census Tract 2503.03, Baltimore city, Maryland",21.2,47.2,8.7,0.0,22.2,40.7,18.0,3.4,80.7,2.2,81.4,17.5,11.3,13.5,12.5,26.8,10.9,1.7,14.1,0.0,15.0,11.9,7.2,2.3,40.6,4.9,27.8,2.8,42.0,42.0,12.6,21.5,28.6,55.6,90.6,3.4,5.8,12.6,0.0,0.8,0.0,48.2,2.75,7.7,18.3,44.0,32.4,8.1,0.0,7.6,17.0,2.3,0.0,56.6,high,74.42415336096298,72.03541540263926,82.95677733630751,80.91277854219905,90.23238925199709,76.7252318204002,100.0,107.60869565217392,112.14711522737741,510,250303,24,860,24510250303
101,"Census Tract 2707.03, Baltimore city, Maryland",15.6,45.6,11.7,0.0,0.0,0.0,2.6,7.8,84.5,0.4,89.0,12.4,10.3,3.5,38.4,25.1,6.5,8.6,11.4,0.0,1.5,3.5,7.2,6.3,27.4,1.9,11.5,11.5,67.4,67.4,7.8,3.5,0.0,33.3,88.3,4.3,20.8,0.0,0.0,0.0,0.7,66.1,2.49,4.3,31.2,4.8,21.7,31.7,1.5,5.8,16.7,0.0,0.2,60.8,low,107.99348583720459,114.12769365033914,128.79357458527446,108.02237272386124,90.68627450980394,85.10997234423297,100.0,94.15760869565216,89.1878632910639,510,270703,24,1073,24510270703
102,"Census Tract 2710.01, Baltimore city, Maryland",29.0,42.0,5.5,70.0,0.0,0.0,15.7,2.9,84.7,0.6,91.8,5.9,0.0,16.4,33.3,19.9,10.6,7.2,12.2,0.0,9.9,9.5,12.9,1.6,35.9,10.6,36.7,2.7,47.5,47.5,6.3,8.9,10.2,18.9,77.0,0.0,4.4,1.9,0.0,0.0,2.0,42.6,2.95,10.7,21.6,42.5,40.8,1.7,2.0,9.1,13.6,0.0,0.0,3.9,low,86.1398532277873,73.99245724506075,78.32921949700098,84.51814656635872,92.86492374727669,80.25394501382789,100.0,116.70796035805628,120.09454858994744,510,271001,24,146,24510271001
103,"Census Tract 201, Baltimore city, Maryland",11.4,54.7,14.5,0.0,0.0,52.4,4.8,2.7,70.8,0.0,88.0,10.8,22.3,5.2,72.1,9.0,4.2,8.5,19.5,0.0,2.2,5.6,13.7,14.4,13.2,0.2,9.4,20.2,78.1,78.1,4.7,4.1,0.0,13.3,79.4,10.0,11.0,0.0,0.0,4.0,1.3,62.1,1.98,7.7,14.7,1.4,2.0,9.2,13.1,7.4,8.9,1.1,1.5,84.4,low,155.18203614702733,137.69754342595266,147.48474662047934,142.96670895802436,128.9941902687001,55.455832113225966,100.0,83.87148337595909,82.41782746368942,510,020100,24,63,24510020100
104,"Census Tract 2602.02, Baltimore city, Maryland",27.4,50.9,7.4,65.0,9.0,9.0,10.2,3.2,89.4,0.0,91.3,7.5,0.5,11.0,30.0,27.1,9.2,3.4,8.3,0.0,8.8,9.1,14.0,0.6,21.9,3.3,26.4,1.1,42.4,42.4,5.3,16.8,0.0,10.7,82.8,4.6,13.7,4.3,0.0,1.3,9.0,40.9,2.6,5.4,15.8,46.8,29.6,18.5,0.0,5.7,12.0,0.0,0.0,4.3,high,86.57607609516907,67.46633799771614,83.46341123464805,68.70999446042781,76.97893972403776,178.9931673987311,100.0,93.36636828644501,100.66748925922064,510,260202,24,863,24510260202
105,"Census Tract 2603.02, Baltimore city, Maryland",45.0,34.9,5.7,46.0,0.0,24.4,13.8,6.6,89.7,0.0,96.4,5.3,0.5,17.8,25.5,24.6,16.0,5.6,15.7,0.0,18.4,14.3,9.4,0.6,29.1,8.8,33.3,0.9,55.2,55.2,8.8,28.5,23.3,38.2,88.0,2.4,8.4,0.0,0.0,0.0,0.0,57.8,2.55,1.2,33.8,38.2,42.0,10.7,0.0,5.2,14.8,0.3,0.0,5.7,high,87.71478773599678,62.426856012008116,85.73874026023081,79.2487625310484,95.86056644880176,226.1613795347324,100.0,109.19117647058823,101.8448867944162,510,260302,24,669,24510260302
106,"Census Tract 2607, Baltimore city, Maryland",9.6,44.2,15.6,182.0,0.0,0.0,14.3,3.4,75.2,0.3,60.9,54.2,6.7,2.5,33.9,20.0,5.8,5.3,10.7,0.0,6.4,13.8,16.8,5.8,22.9,0.8,17.1,10.3,56.4,56.4,20.5,11.5,0.0,4.3,85.2,6.2,11.4,0.0,8.0,1.4,0.6,63.8,2.13,13.6,18.0,8.0,23.3,12.9,0.0,12.5,9.0,1.5,0.5,77.2,high,95.60079074113192,94.72201607087193,94.76089481594623,107.05169671735672,139.9782135076253,93.36521880592159,100.0,123.43350383631714,115.6793078329641,510,260700,24,828,24510260700
107,"Census Tract 2609, Baltimore city, Maryland",4.9,66.7,22.6,9.0,57.1,42.9,3.9,2.6,67.5,1.8,95.5,4.7,20.5,2.1,71.2,4.1,3.9,10.1,22.2,0.0,3.5,4.4,11.5,11.8,15.1,1.2,3.5,19.5,89.5,89.5,2.5,1.7,0.0,0.0,84.5,0.0,18.9,37.7,4.4,12.2,2.8,43.8,2.19,11.8,12.4,3.1,1.5,19.4,1.8,6.8,9.9,1.2,1.5,88.9,high,181.42055835843783,149.44177930993627,144.1237735270241,128.12923285859796,202.16049382716054,101.6204652676102,100.0,79.51966112531969,78.88563485810273,510,260900,24,13,24510260900
108,"Census Tract 2610, Baltimore city, Maryland",12.4,49.3,14.0,0.0,0.0,64.8,14.7,0.8,90.6,1.4,80.0,28.4,5.7,5.4,37.7,23.1,4.9,10.2,3.4,0.0,11.0,4.9,10.5,5.2,20.6,9.2,27.0,9.3,40.8,40.8,17.5,37.0,0.0,91.6,74.9,6.5,22.2,0.0,0.0,1.2,0.9,58.2,2.79,3.4,15.2,23.8,8.3,15.3,1.7,12.5,12.4,1.2,0.0,55.6,high,93.28087821914713,95.1070729851009,95.6000072100727,99.00895266346205,104.121278140886,90.74296404750284,100.0,110.77365728900256,111.2640670759807,510,261000,24,829,24510261000
109,"Census Tract 2701.01, Baltimore city, Maryland",15.7,31.1,7.5,0.0,0.0,0.0,6.7,4.6,89.3,0.0,93.4,4.5,11.1,6.8,47.5,13.8,6.8,2.8,12.7,0.3,3.1,7.1,9.0,4.2,21.9,1.4,28.2,5.1,71.1,71.1,4.0,2.0,0.0,9.3,83.6,2.9,0.0,0.9,0.0,0.0,0.0,81.4,2.62,1.6,19.7,11.3,18.2,23.3,0.0,6.8,17.3,0.3,1.4,47.5,low,144.08101395696815,123.17653113471994,128.96320647087953,101.64364468111721,86.05664488017429,48.91638197494713,100.0,104.0481138107417,90.65961021005836,510,270101,24,144,24510270101
110,"Census Tract 2719, Baltimore city, Maryland",19.7,39.7,4.0,40.0,0.0,30.4,8.5,6.7,91.6,0.0,93.6,1.2,5.2,8.8,48.2,22.8,9.6,5.6,7.1,0.0,10.3,13.9,9.5,4.2,43.2,3.4,26.1,5.9,68.6,68.6,4.0,6.7,0.0,34.0,88.1,2.0,9.0,7.1,0.5,1.3,8.7,71.0,2.74,3.1,24.7,9.0,29.2,21.7,0.0,5.4,28.0,0.0,0.0,24.9,high,143.4011861116979,128.11875647714334,117.39431187261316,109.33971873268885,83.06100217864926,123.5049617699691,100.0,100.88315217391305,100.07879049162287,510,271900,24,748,24510271900
111,"Census Tract 2720.03, Baltimore city, Maryland",13.4,32.9,4.3,0.0,21.4,39.1,4.5,4.8,85.2,1.2,86.8,13.0,2.3,6.8,61.2,13.6,7.0,6.1,12.8,0.7,6.1,5.9,7.9,5.0,30.4,0.0,8.5,6.1,68.1,68.1,12.0,8.3,19.8,37.5,95.8,0.0,6.5,17.4,0.0,0.0,9.0,61.0,3.42,2.0,15.4,17.0,4.2,11.8,1.0,7.4,21.7,0.0,0.0,62.4,low,103.8040467407265,116.8151527321228,87.21340678575761,142.89737495755975,103.75816993464052,198.19066211159915,100.0,118.29044117647058,111.2640670759807,510,272003,24,1083,24510272003
112,"Census Tract 103, Baltimore city, Maryland",2.8,57.3,26.3,0.0,0.0,0.0,2.4,2.3,68.5,0.5,87.0,10.7,16.1,1.1,76.4,8.6,4.6,10.4,22.6,0.0,0.7,1.3,13.8,19.4,8.2,0.0,1.4,21.3,92.5,92.5,2.0,0.9,4.0,100.0,88.5,5.1,6.5,0.7,0.7,0.7,0.0,65.2,2.12,10.3,19.6,3.3,3.7,10.5,9.2,7.2,6.0,0.4,2.7,92.1,low,179.8654521623821,150.1205909834739,145.3767877220269,137.6279909222494,204.6114742193174,83.232308443143,100.0,94.15760869565216,81.53477931229277,510,010300,24,131,24510010300
113,"Census Tract 803.01, Baltimore city, Maryland",31.2,41.7,11.6,0.0,0.0,39.4,26.2,1.7,89.3,0.3,95.8,6.0,0.1,22.1,12.1,34.6,16.2,1.7,11.2,0.0,17.4,8.1,7.6,0.9,38.4,1.5,46.1,1.5,37.0,37.0,11.3,23.9,59.1,69.6,56.6,7.1,4.3,0.4,0.0,2.6,0.0,47.3,2.49,2.6,15.8,36.7,6.2,4.7,0.0,7.9,19.0,0.0,0.0,2.3,low,86.99530326641907,66.27940998375261,87.92586070529896,53.31784635728454,90.23238925199709,54.90548234911338,100.0,115.12547953964196,108.9092720055896,510,080301,24,57,24510080301
114,"Census Tract 2604.03, Baltimore city, Maryland",38.0,46.6,1.0,26.0,26.3,19.3,6.9,8.1,94.8,0.0,97.1,2.0,0.8,6.1,25.3,14.1,14.7,5.6,8.1,0.0,4.0,11.5,1.1,0.0,23.6,2.3,33.0,0.0,59.3,59.3,2.6,31.4,37.5,44.3,89.0,0.0,6.1,2.4,0.0,5.7,2.7,18.8,2.98,7.3,14.6,11.5,45.0,9.9,29.0,9.4,11.7,0.0,0.0,8.4,low,86.29281449297312,109.04653024608056,72.86481102204273,82.92346455567271,79.33914306463326,54.41987961607288,100.0,95.34446930946292,105.6714287838018,510,260403,24,313,24510260403
115,"Census Tract 2302, Baltimore city, Maryland",5.9,76.3,31.3,0.0,33.3,0.0,7.7,2.0,77.9,0.0,88.8,11.4,20.5,1.2,75.6,7.1,7.3,7.6,20.8,0.0,1.4,3.7,12.5,13.0,14.9,1.2,5.0,36.3,83.0,83.0,4.7,0.0,0.0,,88.3,13.2,4.5,4.3,0.8,5.6,2.0,48.7,2.09,5.1,14.2,2.4,5.2,1.5,4.5,5.6,13.8,0.0,1.7,89.3,low,183.853775521301,168.98639495123868,137.63931197996058,153.22814102678655,163.94335511982572,66.17146575565317,100.0,84.66272378516625,87.42176698827056,510,230200,24,312,24510230200
116,"Census Tract 2601.02, Baltimore city, Maryland",23.1,32.1,4.3,21.0,0.0,30.8,4.5,4.5,92.0,0.2,95.6,8.9,3.6,8.1,35.9,26.6,9.0,9.4,3.7,0.0,8.0,9.4,11.7,3.2,32.2,4.2,22.4,4.7,62.6,62.6,5.3,5.3,0.0,14.7,81.7,2.4,11.8,0.6,0.0,1.5,0.0,82.1,2.69,0.6,26.8,17.1,43.9,25.2,0.0,3.2,18.2,0.0,0.0,11.2,high,91.83907666396976,82.82494831886959,108.9353351771066,91.79821661514269,116.64851125635441,149.7275093541565,100.0,113.54299872122765,105.082730016204,510,260102,24,1301,24510260102
117,"Census Tract 2603.03, Baltimore city, Maryland",24.5,56.7,11.5,24.0,0.0,18.3,10.8,1.5,88.0,0.4,97.1,5.7,7.5,14.2,7.6,41.4,3.6,7.2,16.5,0.0,35.6,11.8,5.5,0.0,26.2,7.2,48.8,0.0,33.0,33.0,13.0,30.6,69.2,43.1,88.9,0.0,10.9,22.2,1.3,0.0,6.6,25.0,2.32,1.4,33.4,6.7,13.5,20.2,9.6,8.0,14.7,0.0,0.0,26.1,low,80.80603725843764,89.67260993788996,83.9677833745138,117.03579278426048,88.59840232389254,29.524646168862862,100.0,86.64082480818415,93.30875466424837,510,260303,24,593,24510260303
118,"Census Tract 2608, Baltimore city, Maryland",11.3,53.0,11.8,16.0,0.0,0.0,12.8,1.3,87.3,4.4,69.1,45.9,9.3,3.6,27.8,31.6,4.8,4.7,13.8,0.0,5.6,13.9,10.7,3.4,23.6,3.3,24.6,4.1,39.3,39.3,31.2,14.5,0.0,65.9,92.6,5.3,2.4,7.9,0.0,1.9,2.5,41.5,2.24,4.9,29.0,28.4,28.4,19.2,0.0,11.1,11.7,0.3,0.2,74.0,high,90.91564384081094,81.22319094885529,124.83097373753981,85.41948857239862,101.3071895424837,81.80787375955751,100.0,97.32257033248081,102.433585562014,510,260800,24,12,24510260800
119,"Census Tract 2704.01, Baltimore city, Maryland",26.6,28.9,2.4,0.0,0.0,0.0,5.5,7.1,81.8,0.6,97.6,3.6,8.9,3.2,32.5,14.4,5.9,6.9,10.8,0.0,6.7,4.5,14.6,3.8,26.1,1.6,18.3,5.3,73.1,73.1,2.0,7.8,0.0,13.0,93.0,2.8,12.7,2.9,0.0,1.9,1.8,77.7,2.61,5.0,28.7,8.2,48.1,25.1,0.0,7.3,11.4,1.9,0.5,34.2,high,119.70068785596304,93.12422835976714,116.6140051988298,95.75025464162542,96.94989106753813,182.1010248901904,100.0,104.83935421994886,95.07485096704173,510,270401,24,830,24510270401
120,"Census Tract 2804.01, Baltimore city, Maryland",18.8,47.8,4.1,43.0,0.0,0.0,6.7,4.1,86.7,0.4,92.8,2.2,3.2,6.2,39.5,12.4,15.4,4.4,12.9,0.0,4.7,10.5,9.7,1.8,33.9,0.7,22.8,3.4,66.2,66.2,5.3,7.1,0.0,8.7,92.1,0.0,3.8,5.0,0.7,0.5,2.6,60.8,2.41,2.6,28.2,8.8,31.3,28.6,0.0,7.7,24.7,2.2,0.0,20.0,high,88.17650414757618,95.41075189168352,72.1975922719961,97.76094065509909,77.97748729121278,112.62746054986172,100.0,90.59702685421995,96.54659788603618,510,280401,24,528,24510280401
121,"Census Tract 2703.02, Baltimore city, Maryland",13.4,26.6,10.5,0.0,,,5.1,11.2,88.3,0.6,93.1,11.7,13.0,9.2,36.1,17.5,11.4,3.4,5.7,0.0,6.6,5.3,15.6,9.3,35.6,2.7,17.6,8.8,63.3,63.3,7.2,7.8,0.0,37.5,89.3,0.0,0.0,0.0,0.0,0.1,0.0,72.2,2.91,0.5,32.2,6.9,25.4,37.5,3.5,5.6,18.3,0.0,0.0,51.6,low,118.8933922897046,74.43110455456902,125.41224566554655,109.68638873501189,97.22222222222223,62.02765576704083,100.0,113.54299872122765,92.42570651285172,510,270302,24,547,24510270302
122,"Census Tract 2707.02, Baltimore city, Maryland",25.9,44.5,10.6,15.0,,,7.8,10.1,84.2,0.2,89.2,5.1,3.4,8.6,29.0,22.5,10.8,2.3,6.7,0.0,3.4,6.3,10.5,2.9,19.8,1.9,13.2,2.8,72.6,72.6,5.2,3.6,0.0,4.1,81.9,6.2,5.0,0.0,0.0,5.2,3.2,43.6,2.34,9.9,29.8,3.8,29.5,31.0,1.3,6.9,16.4,2.9,0.0,32.9,low,108.8092792515289,89.09105490763693,95.5140603880328,106.42769071317528,95.31590413943356,63.290222872946146,100.0,85.84958439897699,79.17998424190162,510,270702,24,145,24510270702
123,"Census Tract 2709.03, Baltimore city, Maryland",11.1,43.3,3.1,23.0,,,2.8,8.6,83.4,0.3,89.5,12.5,3.2,8.7,31.6,26.7,10.6,6.1,12.9,0.2,10.8,10.6,5.0,2.9,35.0,2.0,13.7,5.1,75.0,75.0,5.7,6.1,0.0,0.0,83.4,3.5,7.3,0.0,0.0,0.0,0.0,55.9,2.11,3.7,27.4,3.2,26.0,39.2,0.0,2.7,12.0,1.9,0.1,22.5,low,72.64810311519439,88.8350119079692,120.44994757197935,103.09965869087401,101.85185185185186,155.71660972832277,100.0,86.24520460358058,87.42176698827056,510,270903,24,652,24510270903
124,"Census Tract 2711.01, Baltimore city, Maryland",11.2,59.1,12.6,0.0,0.0,40.0,5.9,7.9,81.2,0.2,86.1,18.8,9.6,6.5,63.0,13.1,8.1,3.6,13.8,0.0,13.7,3.0,10.5,6.8,29.0,5.4,22.9,13.1,71.7,71.7,5.9,8.4,0.0,57.1,92.3,6.4,3.0,18.1,0.0,9.5,6.2,41.7,2.55,4.3,26.9,2.5,13.1,10.1,9.6,4.8,18.5,1.0,1.1,55.3,low,113.72670066565054,130.25443297049577,141.17217871749568,139.63867693572308,100.39941902687002,64.77940458760371,100.0,86.64082480818415,95.07485096704173,510,271101,24,653,24510271101
125,"Census Tract 2718.01, Baltimore city, Maryland",19.4,59.7,8.9,57.0,0.0,24.5,9.5,5.1,90.5,0.6,85.4,4.6,1.1,19.1,19.1,32.5,8.2,5.1,5.7,0.0,17.9,14.6,9.2,3.2,43.7,5.4,35.3,0.0,42.2,42.2,13.7,21.7,0.0,55.9,75.0,0.0,8.3,16.2,0.0,1.9,5.2,53.7,2.52,3.4,19.0,78.2,9.8,1.7,0.0,7.8,29.7,0.8,0.0,3.0,high,79.10080241321805,80.30818457019778,76.05162871294347,62.95527242186522,59.18663761801018,93.9479420855702,100.0,92.17950767263427,111.2640670759807,510,271801,24,526,24510271801
126,"Census Tract 1101, Baltimore city, Maryland",1.9,83.9,23.1,0.0,,,1.2,3.6,70.0,1.4,73.5,23.3,13.8,1.5,67.4,5.8,10.5,3.8,23.3,0.0,6.9,8.1,12.6,2.7,6.6,1.8,4.7,5.9,90.3,90.3,5.3,0.0,0.0,0.0,86.3,4.8,8.5,50.2,1.8,15.1,22.9,15.8,1.66,18.2,12.1,3.2,5.4,39.6,5.1,1.0,6.7,2.2,0.4,61.4,high,132.27183776141916,120.08813650306904,95.22229354479208,126.46521684744734,114.46986201888164,101.68521229868229,100.0,60.134271099744254,60.635973062571495,510,110100,24,1170,24510110100
127,"Census Tract 903, Baltimore city, Maryland",17.8,53.1,12.6,44.0,9.0,27.7,9.4,5.5,83.3,0.8,91.4,7.5,2.9,13.4,53.2,19.8,6.2,5.4,9.0,0.0,16.0,10.1,17.5,1.3,46.1,7.4,29.9,1.7,54.7,54.7,8.7,17.5,0.0,47.7,88.4,5.9,3.7,18.6,0.6,2.1,0.2,49.1,2.31,3.7,36.9,11.0,25.3,36.0,4.0,5.5,22.1,0.9,0.2,23.8,high,96.95478119962854,89.04540383017677,127.53829863179686,84.4488125658941,91.5940450254176,143.80315601106233,100.0,93.36636828644501,95.95789911843842,510,090300,24,1076,24510090300
128,"Census Tract 1003, Baltimore city, Maryland",,,,112.0,,,33.5,1.5,33.7,0.2,95.6,3.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.9,1.0,0.0,19.8,low,30.46195270015208,,,,,119.00504311046038,,,,510,100300,24,412,24510100300
129,"Census Tract 2602.01, Baltimore city, Maryland",14.1,50.0,2.7,68.0,0.0,4.6,6.2,6.2,89.3,0.4,72.1,28.4,2.7,2.4,27.7,20.2,21.9,2.3,7.0,0.0,13.4,12.1,7.7,0.0,17.5,4.5,25.7,0.0,52.5,52.5,9.0,7.5,27.1,0.0,92.4,0.0,8.7,2.4,0.0,7.7,5.6,30.3,2.46,0.7,21.2,21.6,35.8,21.3,0.0,7.3,12.9,0.0,0.0,14.3,high,79.52002958446805,61.148625843124336,91.35242479452157,92.07555261700114,82.15323166303557,184.49666503985682,100.0,93.36636828644501,105.37707940000291,510,260201,24,592,24510260201
130,"Census Tract 2604.01, Baltimore city, Maryland",21.1,40.1,5.1,203.0,0.0,6.2,14.0,1.4,64.4,1.3,77.9,29.6,9.3,13.0,17.8,15.6,25.6,1.5,7.4,0.0,16.9,8.3,8.5,1.2,22.8,7.4,37.2,2.1,30.9,30.9,11.2,18.0,0.0,39.7,96.2,3.6,0.0,0.0,0.0,0.0,0.0,54.2,2.84,7.2,27.2,17.3,2.7,0.0,1.6,13.2,12.5,4.2,0.3,75.5,low,83.8680951781758,80.26848798110201,74.21508083145916,41.60040027876557,57.91575889615107,120.10574263868556,100.0,114.3342391304348,115.09060906536631,510,260401,24,118,24510260401
131,"Census Tract 2703.01, Baltimore city, Maryland",8.5,42.7,9.7,36.0,0.0,0.0,6.2,5.3,91.4,0.7,92.4,4.8,7.9,5.8,30.4,24.7,2.9,8.0,10.6,0.0,6.1,5.6,14.4,3.9,36.1,3.7,9.7,5.3,63.8,63.8,7.9,8.8,0.0,0.0,89.5,6.9,8.9,0.0,0.0,0.0,0.0,80.5,2.31,3.7,28.7,0.0,23.8,33.2,0.0,4.7,19.7,0.0,0.6,35.6,low,94.62070559753396,81.92979023475999,107.76600604566893,103.16899269133863,114.46986201888164,102.72116479583538,100.0,103.65249360613814,99.78444110782398,510,270301,24,1132,24510270301
132,"Census Tract 2708.02, Baltimore city, Maryland",34.8,44.3,6.4,34.0,0.0,30.3,7.1,5.5,94.8,0.0,88.8,13.0,0.3,9.3,24.5,36.7,11.9,3.5,9.5,0.0,10.0,8.3,13.6,1.0,36.0,0.0,19.8,1.8,56.2,56.2,7.7,8.7,36.8,21.7,96.9,0.0,0.0,0.6,0.0,0.0,0.9,39.0,2.2,3.0,15.7,27.0,34.2,21.0,0.0,6.9,18.9,0.0,0.0,4.6,high,87.94706224979745,80.14741338435991,73.49131811954415,91.86755061560731,86.78286129266523,168.50414836505615,100.0,94.55322890025576,95.07485096704173,510,270802,24,637,24510270802
133,"Census Tract 2708.04, Baltimore city, Maryland",15.7,56.0,9.2,0.0,0.0,0.0,3.7,6.1,83.3,1.7,80.3,20.8,6.0,6.4,43.6,23.3,5.7,7.0,14.8,0.0,9.3,11.3,16.8,3.3,24.9,1.2,13.4,5.0,70.6,70.6,14.1,2.7,0.0,11.0,92.4,0.0,2.6,11.3,0.0,1.0,1.1,42.6,1.99,4.0,31.0,2.3,9.4,29.1,1.0,2.9,16.3,0.0,1.0,49.5,low,113.3782888949495,82.19774221115644,113.25529386384927,118.07580279122963,94.86201888162672,100.6492598015292,100.0,84.66272378516625,92.42570651285172,510,270804,24,1133,24510270804
134,"Census Tract 2708.05, Baltimore city, Maryland",25.4,31.5,4.5,53.0,0.0,20.5,6.8,8.9,94.6,0.0,94.0,4.4,2.6,14.6,42.0,14.9,9.4,5.3,7.8,0.0,6.8,12.9,10.7,2.8,37.1,10.2,20.3,4.1,61.7,61.7,9.6,8.6,0.0,34.0,81.4,1.2,14.7,0.4,0.0,0.0,0.0,74.7,2.75,2.3,27.0,12.8,30.7,26.4,1.1,7.4,20.2,1.9,0.1,13.1,high,96.43074723556605,101.77609995319028,92.24808115051636,81.12078054359286,86.96441539578794,171.96811452741173,100.0,113.93861892583121,104.78838063240512,510,270805,24,549,24510270805
135,"Census Tract 2711.02, Baltimore city, Maryland",7.2,27.1,4.9,0.0,0.0,0.0,0.0,4.3,87.8,0.5,89.8,16.2,14.9,3.3,60.9,14.8,6.9,5.8,10.3,0.2,0.9,1.1,1.8,51.6,38.9,0.0,0.0,62.4,93.3,93.3,3.3,1.6,0.0,50.0,85.2,0.0,100.0,0.0,0.0,0.0,0.0,100.0,2.62,2.3,23.1,0.0,2.7,1.8,43.7,0.7,6.8,4.0,2.2,70.5,low,18.38934321456084,307.1523581285215,160.01941208745728,269.98659780918854,,145.84268748983249,100.0,103.65249360613814,89.48221267486281,510,271102,24,1074,24510271102
136,"Census Tract 2718.02, Baltimore city, Maryland",39.1,37.2,9.2,125.0,7.5,21.3,14.2,3.3,83.9,0.0,97.3,1.0,0.0,8.5,28.8,33.6,6.1,0.8,13.6,0.0,14.8,17.7,3.8,0.5,32.4,9.4,41.4,0.9,32.2,32.2,17.0,30.2,39.8,33.8,67.9,0.0,7.1,1.0,0.0,1.0,2.6,41.0,2.26,2.8,17.4,45.5,12.0,1.9,0.0,9.2,20.4,0.4,0.0,1.6,high,59.36879920424841,59.257083372710866,52.054371296011716,54.91252836797056,86.41975308641977,83.10281438099884,100.0,111.16927749360615,102.433585562014,510,271802,24,747,24510271802
